date,business_unit,daily_budget,daily_spend,monthly_budget,monthly_spend,operational_spend,project_spend,budget_variance_pct,fte_count,spend_per_fte,growth_rate,innovation_allocation_pct,cost_efficiency_index
2025-05-29 16:08:17.716116,Academic Affairs,410.958904109589,374.4026294657234,12328.767123287671,11232.078883971702,262.0818406260064,112.32078883971703,-8.895360163340632,13,864.0060679978233,13.370432055410358,5.93985002006235,0.7355252086419393
2025-05-29 16:08:17.716116,Student Affairs,219.17808219178082,212.94127476241576,6575.342465753424,6388.238242872473,149.05889233369103,63.882382428724725,-2.845543389647808,45,141.96084984161052,7.5774579397635105,17.80761493288482,0.9402016913314388
2025-05-29 16:08:17.716116,IT Operations,547.945205479452,587.5401537071591,16438.35616438356,17626.204611214773,411.27810759501136,176.26204611214771,7.226078051556536,72,244.80839737798294,8.071735400888398,10.479775630860361,0.8372224759869431
2025-05-29 16:08:17.716116,Finance & Admin,273.972602739726,273.087171623281,8219.17808219178,8192.615148698429,191.16102013629668,81.9261514869843,-0.3231823575024373,54,151.7150953462672,-0.14911446834058495,10.83386901443172,0.9697238268210232
2025-05-29 16:08:17.716116,Registrar,164.3835616438356,151.0875602984822,4931.506849315068,4532.6268089544665,105.76129220893753,45.32626808954466,-8.08840081842332,10,453.26268089544664,-1.6395989561464286,12.095945793127774,0.7599932073174274
2025-05-29 16:08:17.716116,Institutional Research,191.78082191780823,166.31569511631164,5753.424657534247,4989.470853489349,116.42098658141815,49.89470853489349,-13.278244689351787,44,113.39706485203065,6.5443214601790025,18.480757348499136,0.6066641884976863
2025-05-29 16:08:17.716116,Library,246.57534246575344,234.66166831344688,7397.2602739726035,7039.850049403406,164.2631678194128,70.39850049403407,-4.831656739546547,32,219.99531404385644,3.386693608385766,19.0219517472854,0.7642926173964049
2025-05-29 16:08:17.716116,Athletics,191.78082191780823,192.04762478774282,5753.424657534247,5761.428743632285,134.43333735141996,57.61428743632284,0.13911863932303825,11,523.7662494211168,13.679559482890383,7.621172616085808,0.9189577431631114
2025-05-30 16:08:17.716116,Academic Affairs,410.958904109589,411.93887982407773,12328.767123287671,12358.166394722331,288.3572158768544,123.58166394722332,0.2384607571922544,49,252.20747744331288,1.2143065662289487,15.289792046240775,0.9427341398892706
2025-05-30 16:08:17.716116,Student Affairs,219.17808219178082,217.00020377795755,6575.342465753424,6510.006113338726,151.90014264457028,65.10006113338726,-0.9936570263068647,99,65.75763750847199,6.64140262248447,20.95609362682145,0.9457465065823893
2025-05-30 16:08:17.716116,IT Operations,547.945205479452,540.8583131622904,16438.35616438356,16225.749394868712,378.60081921360324,162.2574939486871,-1.2933578478819996,73,222.27053965573577,0.8989164808468413,14.50927212338241,0.9027710637365766
2025-05-30 16:08:17.716116,Finance & Admin,273.972602739726,289.51680195855545,8219.17808219178,8685.504058756664,202.6617613709888,86.85504058756663,5.673632714872738,58,149.75006997856318,-2.776982404333763,5.6083176161593595,0.8907507624559086
2025-05-30 16:08:17.716116,Registrar,164.3835616438356,182.82807146179962,4931.506849315068,5484.842143853989,127.97965002325972,54.84842143853989,11.220410139261446,67,81.86331557991028,11.529292189843659,16.153773823709052,0.6218441212853876
2025-05-30 16:08:17.716116,Institutional Research,191.78082191780823,218.9280858296854,5753.424657534247,6567.842574890562,153.24966008077976,65.67842574890561,14.15535903976452,46,142.77918641066438,3.0339378551955303,15.055003832192247,0.9357812936838203
2025-05-30 16:08:17.716116,Library,246.57534246575344,257.73286844427423,7397.2602739726035,7731.986053328227,180.41300791099195,77.31986053328227,4.524996646844545,54,143.1849269134857,-1.1464720702659936,7.581424938617629,0.7191437593560845
2025-05-30 16:08:17.716116,Athletics,191.78082191780823,207.89317761052305,5753.424657534247,6236.795328315691,145.52522432736612,62.367953283156915,8.401442611201302,53,117.67538355312625,-0.45036792612919996,8.323699992194983,0.7330917906041516
2025-05-31 16:08:17.716116,Academic Affairs,410.958904109589,465.1961555612517,12328.767123287671,13955.884666837552,325.6373088928762,139.5588466683755,13.197731186571257,78,178.92159829278913,-4.857158364635099,14.134611857716806,0.7316922461365578
2025-05-31 16:08:17.716116,Student Affairs,219.17808219178082,189.7522220339547,6575.342465753424,5692.566661018641,132.82655542376827,56.925666610186404,-13.42554869700817,19,299.60877163256004,0.09497414673437632,12.03769668694013,0.8822461219137172
2025-05-31 16:08:17.716116,IT Operations,547.945205479452,551.4878329716659,16438.35616438356,16544.634989149974,386.0414830801661,165.44634989149975,0.6465295173290179,74,223.57614850202668,9.409134829255123,10.63650006590944,0.6737205587800396
2025-05-31 16:08:17.716116,Finance & Admin,273.972602739726,236.111935327649,8219.17808219178,7083.35805982947,165.2783547293543,70.8335805982947,-13.819143605408113,18,393.51989221274835,-4.0588324107996225,5.388961007361623,0.6755176111093778
2025-05-31 16:08:17.716116,Registrar,164.3835616438356,160.16260591488467,4931.506849315068,4804.87817744654,112.11382414041925,48.0487817744654,-2.5677480684451557,49,98.0587383152355,3.567036011376924,5.542133046724662,0.9134006010351635
2025-05-31 16:08:17.716116,Institutional Research,191.78082191780823,163.61856908321843,5753.424657534247,4908.557072496553,114.5329983582529,49.08557072496553,-14.684603263750393,87,56.42019623559256,7.190117820099664,16.368639086610067,0.9167972133622839
2025-05-31 16:08:17.716116,Library,246.57534246575344,282.57689181824566,7397.2602739726035,8477.30675454737,197.80382427277195,84.7730675454737,14.600628348510734,19,446.17403971301945,5.193129016075213,23.177308126380073,0.9140759537691365
2025-05-31 16:08:17.716116,Athletics,191.78082191780823,191.05625305511495,5753.424657534247,5731.687591653448,133.73937713858047,57.316875916534485,-0.37781090697577896,89,64.40098417588143,14.241169978827031,15.17918080844095,0.7811299221137307
2025-06-01 16:08:17.716116,Academic Affairs,410.958904109589,383.6746416898182,12328.767123287671,11510.239250694545,268.5722491828727,115.10239250694546,-6.639170522144232,37,311.08754731606876,0.254418871226056,14.44496997890317,0.7297315516547866
2025-06-01 16:08:17.716116,Student Affairs,219.17808219178082,248.90809317762307,6575.342465753424,7467.242795328692,174.23566522433615,74.67242795328691,13.56431751229053,28,266.6872426903104,3.0993717475237688,24.97585871631309,0.6219865227359288
2025-06-01 16:08:17.716116,IT Operations,547.945205479452,560.8561892937312,16438.35616438356,16825.685678811937,392.5993325056118,168.25685678811934,2.3562545461059394,49,343.38134038391706,-1.9095834001896206,13.791258835457974,0.8041840525385765
